soil_pH,soil_N,soil_P,rainfall_mm,temp_avg,fertilizer_kg_per_ha,irrigation_mm,pesticide_ml,input_cost_total,environmental_score,yield_kg_per_ha,date,month,day_of_year,crop_type
6.22,64.76856907,6.399626795,791.4099434,13.5437506,91.58005903,164.7652069,268.5101577,159.2961182,131.2286132,3428.948912,2024-08-15,8,228,Maize
5.49,37.65486454,39.70069846,572.0184399,27.09138722,188.1501718,82.03179413,117.4611299,145.7197837,149.2457543,3612.802755,2025-07-07,7,188,Maize
5.41,137.9435565,59.12606755,562.9134324,27.8438239,182.5601601,401.1368486,123.007136,208.4095906,242.1778642,3890.268264,2024-10-19,10,293,Wheat
5.2,117.1973683,51.03726189,179.9526934,39.91137801,163.3310486,263.5038123,142.8170106,177.21139,191.3314739,3157.42137,2024-04-19,4,110,Rice
4.96,199.3401049,42.76244524,186.4826399,24.87913159,60.64395677,254.3529921,155.5478925,127.8569446,128.2470609,3106.332844,2023-11-12,11,316,Barley
7.5,131.0860976,40.52023125,224.3061153,15.39774146,78.89587817,220.301557,205.8072672,145.2504306,134.0087207,3350.838941,2023-10-16,10,289,Barley
5.77,42.5334426,50.61077396,132.042734,22.11863309,16.64461324,9.040546103,271.1859196,91.48619171,39.81752373,2182.2233,2023-03-12,3,71,Maize
4.68,86.78697734,24.9055995,,23.0937405,51.52639975,490.0027316,141.2354991,166.1343959,192.0402092,2856.032355,2025-08-28,8,240,Wheat
6.96,96.5888002,41.77149557,551.4779784,19.06205778,107.5080287,36.54254551,80.33229438,85.16221178,83.50081033,3430.727066,2023-02-26,2,57,Rice
6.94,163.5366839,30.25958584,676.7422624,22.0686823,129.7365907,256.1302819,226.1441139,183.9375859,177.2954504,3643.36522,2023-04-22,4,112,Barley
7.91,130.9970566,11.32131484,491.9932449,31.38643625,95.02167299,43.06788577,243.7240973,129.2416428,94.30577925,3808.49837,2024-11-09,11,314,Wheat
8.22,199.0759371,21.48902902,268.315605,18.41709085,60.31737397,207.5535884,286.2394925,157.5412524,127.0804502,3134.042524,2023-10-04,10,277,Barley
6.87,42.98842705,57.62398985,391.0857479,33.55446482,5.321673216,449.2984553,154.3713349,138.8319281,153.419674,2733.405297,2025-04-05,4,95,Maize
5.79,164.311055,38.93865839,98.09957441,32.60186254,77.84172372,183.6702576,89.27121493,102.4362779,110.733233,3061.356649,2025-05-30,5,150,Maize
7.03,60.43081013,25.44482365,528.7065163,17.47976199,126.0037361,484.011086,260.7297206,238.0230015,246.8785395,3624.899345,2023-10-03,10,276,Barley
6.34,113.4307624,33.11210266,327.9864459,29.93990579,119.5364671,58.37395138,201.0761928,131.7658817,109.341685,3085.832904,2025-08-15,8,227,Maize
5.86,28.23356609,11.10442081,298.0974642,24.38345471,40.96048181,345.9636816,243.8198713,162.8189386,152.7473807,2963.886988,2024-03-17,3,77,Maize
7.07,57.91919402,28.21188431,240.3622276,32.08718639,,232.8627888,136.1539691,110.1448539,110.74556,2244.536084,2025-05-27,5,147,Wheat
8.3,117.5421705,18.58383395,607.676978,28.10864659,94.68713188,86.19318105,56.03175847,81.39172969,88.27340929,3932.662297,2023-12-26,12,360,Rice
8.3,,58.46029313,,31.85163591,120.1166394,116.8452244,176.0303724,136.2364763,124.7265882,2867.338564,2024-07-21,7,203,Maize
6.66,29.35483106,33.19672493,441.3414995,35.10267235,152.3779789,242.6333712,82.41150984,149.4391166,172.4579497,3418.408636,2024-04-04,4,95,Barley
7.29,32.826211,58.96478102,170.7667139,22.44995724,192.8706468,49.02226906,350.3706513,127.2620163,137.4364818,3150.408956,2024-05-21,5,142,Barley
8.3,129.4229167,51.58328698,643.1715514,23.69655623,51.62152863,427.257718,182.006797,165.864347,177.3509123,3710.297686,2024-03-20,3,80,Maize
6.07,69.35873642,37.90966164,297.9899291,24.81931056,176.8686856,492.9670843,33.00531634,196.9293546,257.3118683,3269.7536,2023-02-11,2,42,Maize
4.9,140.0355664,20.86229908,359.6056638,30.44868567,12.81894221,257.5961131,63.11162446,76.86218106,91.28136169,3177.901952,2023-09-20,9,263,Barley
5.98,99.87503947,50.85074791,,27.9866516,190.6614335,16.24329835,193.427018,156.6074818,138.6125514,4067.873485,2024-04-20,4,111,Maize
5.26,,32.82768493,103.7621338,15.84032169,152.4722427,163.5033842,126.3356713,146.8374996,153.1679281,2872.469971,2023-01-14,1,14,Barley
8.26,176.3521702,48.70180533,491.0425725,25.51325804,195.8063682,459.8962859,245.8283561,263.6309481,280.0355423,3534.250016,2023-07-29,7,210,Wheat
7.24,88.43521138,16.02609835,,21.92478444,,42.38307721,167.0455081,89.61379624,66.64770802,3418.630198,2023-03-23,3,82,Wheat
5.45,64.40219561,27.51766395,494.7900498,25.6774025,183.3512006,179.1095206,118.2250946,162.9650328,175.566086,3330.02716,2023-01-10,1,10,Wheat
6.67,106.5751202,59.16721215,511.6541872,16.53957079,134.6839458,324.5769824,259.0474351,209.9715999,204.0882057,3828.463257,2023-03-01,3,60,Barley
5.79,33.70355471,53.96419292,481.7485255,12.32486886,75.39723346,51.16608977,221.5617118,114.4003482,82.74433819,3138.884691,2025-09-02,9,245,Maize
6.56,172.0188917,58.97133998,,15.12633941,10.56533727,64.45129254,295.2965936,106.7619052,55.20424949,3402.960932,2024-01-26,1,26,Rice
7.03,115.610515,32.80003149,,20.2157762,9.858898553,99.5784488,145.5766812,68.51814341,50.3465419,3565.21535,2023-01-04,1,4,Rice
7.21,,42.74799582,508.6216002,23.53793902,85.10113185,26.41294695,144.9042339,91.30442547,73.47498658,3592.331565,2024-05-18,5,139,Wheat
5.85,59.63297635,34.00697922,430.9777763,32.674232,3.205631291,38.74181328,48.65501172,23.94768182,18.41142393,2844.323149,2023-04-28,4,118,Wheat
4.84,41.87024773,48.31519972,879.8056352,30.95559396,42.30134986,208.1424643,249.6487361,137.6737886,112.7884228,3727.246709,2023-08-12,8,224,Wheat
6.06,89.08993135,58.81890076,458.2766746,34.97217417,154.367207,321.0551175,140.5383711,183.5561384,202.9906966,3509.569006,2024-05-25,5,146,Wheat
5.95,74.99437592,51.76914006,557.4065302,22.97819263,171.7200214,160.283793,200.8156271,178.1614574,171.1987135,3611.230192,2024-07-31,7,213,Maize
5.78,139.484815,42.24163519,723.7287384,31.79010667,69.6103911,29.88113709,109.0834348,73.50645339,61.63891926,3544.971584,2024-07-01,7,183,Maize
8.06,92.7452579,44.71787795,539.7476987,19.10878675,140.3130531,484.4721986,153.8249699,213.1984573,244.9119884,3875.82451,2024-01-21,1,21,Wheat
6.81,58.35884672,54.65922474,371.7466199,27.17243164,140.2195175,277.0496402,13.8207509,129.665912,168.6286776,3001.516983,2024-06-03,6,155,Maize
5.32,151.9528333,53.17356959,627.1300623,13.61161625,49.1637174,448.1181246,254.6302756,190.5945663,189.3966954,3637.648839,2024-10-01,10,275,Maize
5.45,109.4534269,42.27972602,74.43808686,36.57417968,115.7512953,373.2260644,150.1075081,177.553113,196.4293473,3076.339746,2025-05-19,5,139,Wheat
6.93,73.37640463,57.80745824,738.4970446,23.80257533,163.1911579,232.1751249,94.56502121,156.4001103,177.0237343,3972.422971,2024-05-11,5,132,Wheat
4.97,90.89559302,59.66166139,242.7017494,28.05478969,160.0275166,132.6142613,143.8364934,149.6875586,150.1844377,3400.641225,2024-05-25,5,146,Maize
4.87,32.12310826,19.31577717,265.4570822,27.06944221,66.43450441,348.7158086,167.9671596,153.3505618,161.2721612,3015.516311,2023-09-14,9,257,Wheat
6.95,142.4410003,19.27479807,717.206674,25.95300555,183.1628696,158.4565069,195.6792018,181.9764967,177.002594,3736.787789,2024-06-01,6,153,Barley
6.58,194.2148063,47.4394801,454.342228,30.69591035,11.32511148,65.44056928,154.7837636,65.18579866,41.90561402,3310.189572,2024-03-29,3,89,Maize
5.21,103.0803454,56.74314863,704.0128799,37.67367935,97.17712124,465.8657124,246.7943782,215.8000165,222.7454243,4242.390194,2025-04-23,4,113,Barley
4.57,68.56772962,47.93474446,342.035393,30.19096946,136.9450328,158.6295872,152.9271201,146.0765698,145.0486078,3142.364222,2025-01-10,1,10,Rice
6.35,31.9973673,57.32863957,283.0963669,21.85913943,199.8700601,425.2900987,7.317297933,187.1882392,248.2407954,3069.026785,2025-08-06,8,218,Rice
4.65,43.88883573,20.43757685,664.1453172,21.58560569,36.86027939,194.71734,23.39815992,64.39305568,82.87118564,3214.964132,2023-05-18,5,138,Wheat
4.93,186.8920075,44.21753278,115.6435684,14.74600065,36.84973031,319.6874003,200.2053489,142.4239499,138.0365932,3235.242223,2025-01-08,1,8,Barley
6.58,191.2526016,24.18512937,612.6634233,30.65505878,52.00960805,167.052326,283.7020611,144.5258876,109.6916688,3779.626168,2023-11-25,11,329,Wheat
5.8,132.9509834,34.99875282,865.9962546,31.83925494,69.40046708,415.9707708,273.2472661,199.8685675,193.7562381,4043.02942,2024-07-21,7,203,Maize
8.34,148.8484936,11.76518123,427.1582601,13.60211453,122.2683312,178.3852452,147.9742479,141.203489,141.6739971,3491.47271,2025-08-01,8,213,Maize
6.68,133.6808396,31.73002716,384.8433893,22.46802742,138.9940266,234.9021607,254.8800525,192.9414612,179.3550694,3194.984046,2025-07-18,7,199,Maize
5.82,95.16453964,30.51622572,191.8428439,32.5066034,167.4945039,188.6742386,129.8301245,160.431137,170.0819864,3399.324799,2024-04-28,4,119,Rice
6.03,187.9603996,43.2027485,807.8866668,26.97926302,124.5093981,179.9124503,158.9427171,145.9200042,144.5736457,4248.283704,2023-08-05,8,217,Barley
8.08,105.4335576,38.31785872,764.6655371,25.68628498,179.1111482,444.2996402,65.04428278,197.928787,247.2610092,4023.377594,2025-08-18,8,230,Wheat
6.89,98.12348591,56.31086744,363.6689832,28.90079298,165.0879791,10.06086093,83.66157788,109.6546351,110.4372036,3198.661233,2024-08-06,8,219,Barley
6.47,129.2769265,24.67977463,,31.53122047,182.3637139,185.2457185,274.9929308,210.7288799,192.491237,4079.407377,2023-02-16,2,47,Barley
7.39,,23.27050682,726.6785176,26.32202623,143.7398532,230.2912753,45.14864942,131.4727765,159.8461595,3604.507564,2024-06-13,6,165,Wheat
5.62,145.1840972,52.49511374,236.3925464,27.09663711,132.4635827,191.8045202,288.4252734,191.1202774,165.862033,3299.763552,2023-06-14,6,165,Barley
6.95,166.337433,8.435167649,434.6953351,15.48818534,26.65685162,26.16642865,251.0783499,93.88521649,48.95187455,2936.972525,2024-08-18,8,231,Rice
6.09,152.6372741,22.68226357,638.0756549,16.78132768,164.3678646,39.25493423,44.43023959,103.363991,114.840223,3873.699175,2023-03-27,3,86,Rice
7.64,105.358559,19.3086785,461.7447329,28.48700894,105.5175947,131.3477385,148.0024764,123.429088,117.515126,3396.519442,2024-08-06,8,219,Wheat
8,79.07469565,25.31044236,164.1133797,28.10194624,136.0501377,441.2475525,279.5738198,240.1467253,241.9617303,3157.51105,2025-02-05,2,36,Rice
5.41,66.76464459,52.06554924,,22.63743533,6.886261715,418.2198687,224.917724,154.5624218,152.08949,2661.026337,2024-11-18,11,323,Wheat
7.94,93.52157835,14.12751924,106.804425,30.91849288,49.94883585,150.0335415,83.44309213,80.01405385,83.32367316,2613.385428,2023-09-29,9,272,Barley
6.86,71.66686397,22.88072085,336.7697374,21.93289669,153.8122266,71.09068819,72.52935224,112.8830566,120.8674777,3343.248589,2023-05-17,5,137,Rice
7.7,157.7923218,14.85905865,108.4674403,31.50820735,2.656240692,473.4514497,196.4327254,154.9482279,163.2724519,2587.254436,2023-02-28,2,59,Wheat
6,28.67816699,16.07216593,543.5974019,19.92001933,101.18516,27.67990847,115.0603537,90.64666783,80.52110393,3433.467666,2023-10-28,10,301,Wheat
8.05,198.4103527,50.21567383,458.0482398,28.98892812,115.3615839,354.6480636,92.95413503,156.4966452,184.9067829,3418.929886,2023-01-27,1,27,Wheat
7.74,145.0967395,10.73236415,,24.97530772,38.5352793,175.0034342,96.2136495,83.13242134,85.2435628,3426.063878,2023-09-05,9,248,Wheat
5.59,129.8405269,35.39888916,576.7278363,18.83282225,91.9125955,119.9744519,82.20353412,94.61224836,99.36024627,3715.175113,2024-01-28,1,28,Barley
8.44,,19.26341935,763.0898418,15.61783803,69.56446949,484.4073453,167.2274234,181.8319308,203.7836276,3591.89717,2025-08-30,8,242,Barley
5.02,92.77737826,42.54394717,583.7128711,22.61434647,93.80498794,24.57419517,219.2037035,117.578444,85.57562166,3575.65786,2024-05-31,5,152,Wheat
5.33,119.7607725,12.03267407,351.9111944,20.12094086,126.3088757,114.8581418,173.1061205,138.0579024,127.55338,3621.639626,2025-05-18,5,138,Wheat
6.51,61.39182906,7.647855979,625.4268782,23.12929275,83.86693608,455.6709081,132.7181222,172.8830863,200.2932463,3554.79764,2023-07-23,7,204,Maize
6.15,,14.17731109,678.5434309,22.82540222,113.8412926,206.8327618,7.409189306,100.5099555,131.095523,3736.782907,2023-03-01,3,60,Wheat
6.92,39.23784616,47.1363763,766.3165482,30.36154996,129.9112014,402.4834169,18.36499744,150.9617833,200.5282456,3460.545783,2023-06-29,6,180,Rice
6.31,128.3386861,41.43387064,765.8840172,26.78938466,94.90671252,44.50486745,124.03973,93.56624876,82.69946075,3780.727708,2024-07-15,7,197,Rice
8.01,22.09169718,38.38992683,604.9306795,25.19380546,194.3690603,421.2691147,241.7673508,253.9685583,267.1789056,4108.276247,2025-02-04,2,35,Maize
8.1,46.54145481,32.98898056,471.7146094,34.83254575,1.418362555,114.3353757,218.6611528,89.17460227,57.01774553,2624.504093,2023-05-06,5,126,Rice
5.21,99.09289815,55.51345377,382.9173343,19.04654109,18.71188138,60.57773063,20.17219022,27.52314388,31.41766704,3076.369224,2023-01-03,1,3,Rice
7.42,130.4140501,10.8010535,485.7061836,22.61947486,153.7494263,379.7600744,196.1982664,211.6862079,225.7975047,3744.18596,2023-06-08,6,159,Maize
4.89,124.7548523,28.90277785,676.9723443,20.01408334,175.549881,107.7314536,133.3439934,149.3244292,150.983764,4425.072881,2024-10-11,10,285,Barley
4.76,61.40159071,30.51628677,575.6578589,21.6245927,,394.4569815,175.7334813,188.0530995,203.6404331,3538.540136,2025-05-18,5,138,Wheat
5.17,134.5119256,20.07393741,85.43573059,15.7283961,153.9462837,351.3147882,45.09318675,160.7640555,202.2715253,3608.505807,2024-12-03,12,338,Wheat
4.65,178.1533975,50.19002937,,24.99576094,175.9675496,84.0590488,215.9878618,169.5919431,152.3970306,3670.650406,2023-10-30,10,303,Maize
5.84,88.74913514,24.63661392,384.1452787,15.98439372,,354.8925251,170.0418315,171.6653973,183.081152,3139.60854,2025-03-04,3,63,Wheat
6.84,,30.44715828,458.233563,24.20214386,138.5840458,97.42024583,121.0940083,125.1042746,124.4859021,3743.059433,2025-05-27,5,147,Rice
6.44,192.3725512,55.04687291,661.8502413,25.80645694,152.0069804,270.413532,207.1868226,192.2422434,193.0469301,3984.448841,2025-09-17,9,260,Rice
4.78,107.6004095,44.81851805,181.5442666,30.8222765,106.6647096,460.3854248,50.53216534,160.5690894,207.1676697,2830.174892,2025-05-01,5,121,Barley
7,199.3401808,45.11396367,54.46533038,22.69118438,142.084363,100.2823298,161.2481261,139.4730853,131.4601293,3320.727781,2023-10-12,10,285,Wheat
4.94,25.46967075,36.92571805,859.1843907,29.32846367,140.8062905,453.3266485,261.4000777,239.4884983,246.6217766,3834.901791,2023-07-18,7,199,Rice
6.6,51.9371785,57.27525438,311.4205616,13.38073874,1.492628083,478.8833291,2.760269288,97.35106065,144.8366025,2552.038884,2024-02-14,2,45,Wheat
6.58,173.2172445,9.367362155,720.0170456,26.57556109,120.6426124,205.2493568,260.0565639,179.3881468,159.9660309,4029.715861,2024-08-04,8,217,Maize
6.83,131.5082623,36.75034661,804.097782,21.76355351,115.8626806,185.9183923,21.77243941,101.6467506,127.47037,3853.497619,2025-08-20,8,232,Maize
7.68,180.9378567,45.87562593,413.4571995,34.03476548,132.947841,289.2819661,2.793087229,125.1682399,166.8326032,4068.642329,2025-04-24,4,114,Barley
6.6,128.62778,34.94733275,205.8732554,20.89704866,197.6027924,64.37721868,101.1606106,142.0250231,147.9909021,3813.921002,2025-01-17,1,17,Rice
6.73,97.45506108,36.44747936,149.9893754,25.16204436,96.11198817,274.9384606,165.701404,152.7541074,156.7188715,3194.932945,2024-12-12,12,347,Barley
4.53,87.08393306,53.50602671,716.0434971,25.91648195,68.65509781,75.63214223,97.35199475,78.65957578,73.61790083,3547.881029,2025-04-13,4,103,Maize
7.7,48.81289429,8.795417594,670.3272405,14.19726227,96.03670305,471.5979248,31.39819017,151.7573935,202.2412183,3187.970976,2023-02-15,2,46,Rice
5.46,44.55915546,39.36311245,279.763174,31.31277951,11.02030703,205.1518609,202.5389658,107.3022154,88.41163908,3026.550109,2024-01-17,1,17,Maize
6.07,140.1589819,17.78113777,452.0013026,17.12383029,139.3377976,348.506507,275.9612802,222.1585843,215.7507587,3619.054048,2024-12-22,12,357,Rice
5.06,124.8360785,11.5176443,,24.91068713,,255.7628204,61.86081477,151.3164842,180.8417385,3953.25985,2024-08-29,8,242,Maize
5.32,185.4067761,10.59920256,663.2444127,32.55337754,81.35474971,9.700622809,148.6961763,87.2263523,66.5926543,3952.822478,2024-06-30,6,182,Maize
5.53,31.67364701,26.62573606,134.2713052,30.38416062,178.4938188,319.0699513,50.650082,168.2559242,207.8822849,3413.905139,2025-02-18,2,49,Barley
5.47,198.5257912,50.97042604,482.2474432,25.80093777,90.22601396,254.9925397,120.0465819,132.1254895,142.6380285,3528.538527,2024-07-26,7,208,Rice
